index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
702734,198,1,27/01/2014,227,1,0,0,0,1497
153266,514,6,20/04/2013,530,1,0,0,0,4702
28890,798,4,14/11/2013,940,1,0,0,0,7694
111316,581,1,11/02/2013,185,1,0,0,0,1073
556078,261,2,30/09/2014,1384,1,1,0,0,16362
449150,818,1,21/07/2014,580,1,0,0,0,4551
402780,244,7,07/12/2014,0,0,0,0,0,0
455483,448,6,11/10/2014,436,1,0,0,0,4795
669839,454,1,06/10/2014,996,1,1,0,0,9532
621643,834,2,07/10/2014,709,1,1,0,0,6998
512463,62,1,24/06/2013,730,1,0,0,0,7248
367575,387,1,17/06/2013,1384,1,1,0,0,14442
149479,377,3,29/10/2014,893,1,0,0,0,7058
339540,786,5,15/08/2014,509,1,0,0,1,4348
119429,748,7,06/07/2014,0,0,0,0,0,0
165300,374,5,08/03/2013,879,1,1,0,0,8245
508840,120,3,17/09/2014,586,1,1,0,0,5901
679427,481,3,13/08/2014,395,1,0,0,1,3862
401023,1101,1,04/05/2015,1387,1,1,0,0,16145
494548,841,2,10/02/2015,365,1,0,0,1,2428
501934,329,7,21/12/2014,0,0,0,0,0,0
448537,259,2,14/04/2015,2598,1,1,0,0,12578
539023,283,2,28/01/2014,609,1,0,0,0,4874
177357,675,2,03/06/2014,512,1,1,0,0,5795
703942,21,1,17/06/2013,571,1,1,0,0,6934
119161,436,6,09/02/2013,449,1,0,0,0,4015
248042,811,5,15/08/2014,628,1,0,0,1,4630
367777,580,7,13/07/2014,0,0,0,0,0,0
200833,904,1,21/01/2013,572,1,1,0,0,6922
278382,287,3,18/09/2013,652,1,0,0,0,6214
440605,323,6,24/01/2015,604,1,0,0,0,6089
216690,1064,2,10/12/2013,1043,1,0,0,0,9317
361004,963,2,09/12/2014,1196,1,0,0,0,8482
168935,1068,6,16/03/2013,376,1,0,0,0,4174
174694,246,3,13/11/2013,822,1,0,0,0,5864
309895,244,5,04/04/2014,592,1,1,0,0,6166
282372,267,4,16/05/2013,1109,1,1,0,0,8950
88870,420,6,07/09/2013,308,1,0,0,0,3077
371022,44,6,16/03/2013,453,1,0,0,0,4023
26327,601,6,09/05/2015,480,1,0,0,0,5237
304478,187,6,20/04/2013,504,1,0,0,0,4918
535014,753,7,06/07/2014,0,0,0,0,0,0
539659,716,3,18/09/2013,365,1,0,0,0,4079
561174,1113,2,12/11/2013,592,1,0,0,0,5660
121833,1065,2,10/12/2013,550,1,0,0,0,4494
570564,340,5,11/10/2013,727,1,1,0,1,7040
366588,870,6,14/09/2013,610,1,0,0,0,6171
120147,161,1,20/05/2013,0,0,0,a,0,0
624217,31,5,28/02/2014,646,1,0,0,0,5814
80444,359,7,25/01/2015,0,0,0,0,0,0
560636,319,6,01/11/2014,681,1,0,0,0,6491
461786,78,1,25/08/2014,423,1,0,0,1,3069
467473,299,1,24/03/2014,592,1,0,0,0,5288
220441,485,3,02/04/2014,387,1,1,0,0,4541
83913,514,7,12/07/2015,0,0,0,0,0,0
477684,569,3,13/05/2015,695,1,0,0,0,4582
641854,422,3,14/05/2014,448,1,0,0,0,3677
102761,1064,2,31/12/2013,644,1,0,0,1,5440
576039,238,1,31/03/2014,1528,1,1,0,0,12871
120468,490,2,12/11/2013,922,1,0,0,0,7075
174413,686,4,25/04/2013,844,1,1,0,0,8500
96700,138,3,22/07/2015,606,1,0,0,1,6015
425864,689,2,23/04/2013,722,1,1,0,0,8409
99456,736,7,23/02/2014,0,0,0,0,0,0
286023,411,4,03/07/2014,743,1,1,0,0,8903
85904,184,5,20/03/2015,563,1,1,0,0,6593
293935,627,4,24/10/2013,552,1,1,0,1,5789
223794,312,4,02/07/2015,551,1,1,0,0,5490
685907,450,7,19/04/2015,0,0,0,0,0,0
625730,135,2,27/05/2014,418,1,0,0,0,4006
311484,993,6,26/07/2014,441,1,0,0,0,4045
213294,5,7,05/07/2015,0,0,0,0,0,0
496003,120,7,01/12/2013,0,0,0,0,0,0
413052,709,1,07/10/2013,1575,1,1,0,1,13791
49407,884,7,04/01/2015,0,0,0,0,0,0
334979,955,3,15/04/2015,471,1,1,0,0,4426
127345,926,3,06/11/2013,515,1,1,0,0,6312
536566,318,5,11/04/2014,635,1,0,0,0,6088
2830,224,1,02/12/2013,628,1,1,0,0,7666
429743,555,6,24/08/2013,424,1,0,0,0,3862
40326,706,2,08/10/2013,490,1,1,0,0,5641
410360,135,4,21/02/2013,504,1,1,0,0,5242
269313,905,5,28/11/2014,1507,1,1,0,0,11110
223818,168,7,12/07/2015,0,0,0,0,0,0
680887,289,1,24/11/2014,677,1,1,0,0,7939
579669,439,5,31/10/2014,922,1,0,0,1,7177
459304,1075,7,17/03/2013,0,0,0,0,0,0
78535,90,4,15/01/2015,924,1,1,0,0,7730
352619,674,1,02/03/2015,0,0,1,0,0,0
192856,502,6,17/01/2015,1318,1,0,0,0,8873
341768,310,2,05/03/2013,800,1,1,0,0,8629
254470,173,2,22/04/2014,985,1,0,0,1,8188
408468,562,3,21/08/2013,2755,1,0,0,0,16130
272342,603,5,14/11/2014,1011,1,1,0,0,8023
258320,474,3,23/10/2013,763,1,1,0,1,7621
158773,64,3,03/12/2014,799,1,1,0,0,9107
485169,729,6,14/09/2013,876,1,0,0,0,7891
291129,888,5,07/03/2014,844,1,1,0,0,8576
686554,967,3,08/07/2015,746,1,0,0,1,5764
370902,818,6,22/11/2014,530,1,0,0,0,4657
47342,714,3,28/08/2013,298,1,1,0,1,4368
250173,422,4,12/06/2014,453,1,0,0,0,3752
601820,440,1,26/01/2015,646,1,1,0,0,7240
586314,772,1,11/11/2013,467,1,0,0,0,3882
96876,424,5,31/07/2015,930,1,1,0,1,8173
203421,862,2,08/01/2013,1338,1,1,0,0,10686
376934,908,7,18/01/2015,0,0,0,0,0,0
116887,819,7,01/09/2013,0,0,0,0,0,0
618917,190,4,12/06/2014,614,1,0,0,1,5567
309555,543,3,15/10/2014,196,1,0,0,0,1872
342226,816,1,23/02/2015,545,1,0,0,0,4623
610626,648,2,18/06/2013,645,1,1,0,0,6879
233800,523,1,04/11/2013,2014,1,1,0,0,17561
709090,53,7,02/02/2014,0,0,0,0,0,0
411063,264,3,19/03/2014,975,1,1,0,0,8136
185351,1023,2,18/06/2013,693,1,1,0,0,7273
214857,87,7,22/12/2013,0,0,0,0,0,0
614479,794,4,21/02/2013,492,1,1,0,0,4460
694687,728,6,13/07/2013,475,1,0,0,0,5071
373958,188,5,27/02/2015,423,1,0,0,0,4341
662527,108,5,17/01/2014,778,1,0,0,0,7801
309810,584,5,31/01/2014,376,1,0,0,0,3867
431397,121,1,05/01/2015,600,1,1,0,0,6286
151249,159,1,24/02/2014,549,1,0,0,0,5592
383139,287,2,17/12/2013,950,1,1,0,0,9742
348736,836,1,21/04/2014,0,0,0,b,1,0
573202,959,1,11/05/2015,807,1,0,0,0,6228
599926,153,4,23/07/2015,453,1,0,0,1,4263
531085,161,6,11/05/2013,826,1,0,0,0,7752
422767,280,5,01/11/2013,0,0,0,a,0,0
33802,1083,4,30/10/2014,351,1,0,0,1,4565
307211,3,2,30/06/2015,1072,1,1,0,1,10074
451439,459,5,22/11/2013,1169,1,1,0,0,9522
323563,779,3,26/03/2014,602,1,0,0,0,5054
290854,841,4,10/04/2014,392,1,0,0,0,2927
233851,753,7,10/08/2014,0,0,0,0,0,0
594504,54,1,27/04/2015,863,1,1,0,0,9842
653125,33,3,30/07/2014,775,1,1,0,1,8296
40891,945,4,26/03/2015,576,1,0,0,0,5402
647721,634,6,26/10/2013,354,1,0,0,0,3427
145037,23,7,05/01/2014,0,0,0,0,0,0
692259,233,1,23/12/2013,1702,1,0,0,1,17654
124343,906,3,18/03/2015,1287,1,1,0,0,12149
492647,1090,7,24/11/2013,0,0,0,0,0,0
320527,1030,1,28/04/2014,464,1,1,0,0,5740
72002,945,4,01/01/2015,0,0,0,a,1,0
103279,200,6,12/10/2013,857,1,0,0,0,7180
213870,983,7,12/07/2015,0,0,0,0,0,0
664386,353,4,06/02/2014,1445,1,1,0,0,6594
37764,6,6,30/03/2013,610,1,0,0,0,5595
426540,577,3,29/04/2015,617,1,1,0,0,6269
534493,993,2,10/06/2014,651,1,0,0,0,5549
185262,1004,6,03/05/2014,459,1,0,0,0,4550
408010,37,1,19/05/2014,882,1,1,0,0,10363
111925,507,6,31/05/2014,607,1,0,0,0,5869
482977,553,7,05/05/2013,0,0,0,0,0,0
97237,6,6,26/10/2013,378,1,0,0,0,3125
708844,641,4,21/08/2014,685,1,1,0,0,7330
685310,612,5,27/06/2014,421,1,0,0,0,4753
488848,950,2,10/03/2015,543,1,0,0,0,5077
375513,85,4,23/04/2015,693,1,0,0,0,4658
329616,199,4,06/02/2014,659,1,1,0,0,8176
36626,254,1,07/01/2013,296,1,1,0,0,3723
321730,864,3,18/09/2013,560,1,0,0,0,4789
626891,94,7,27/10/2013,0,0,0,0,0,0
689819,971,5,20/03/2015,890,1,1,0,0,7736
526833,137,7,06/10/2013,0,0,0,0,0,0
204876,1028,5,21/03/2014,667,1,1,0,0,5311
706218,262,3,24/09/2014,2850,1,0,0,0,16101
687822,589,4,05/03/2015,579,1,1,0,0,6114
646761,542,6,03/05/2014,452,1,0,0,0,5329
530430,1047,4,16/10/2014,464,1,0,0,1,4458
113023,265,6,27/04/2013,270,1,0,0,0,2388
645738,474,6,09/03/2013,496,1,0,0,0,5008
123609,483,5,31/07/2015,712,1,1,0,1,6467
163144,56,2,07/01/2014,462,1,1,0,1,6473
541550,817,3,03/09/2014,3121,1,1,0,0,21544
573037,119,6,15/02/2014,496,1,0,0,0,4635
189385,258,7,12/04/2015,0,0,0,0,0,0
17856,863,2,05/02/2013,912,1,1,0,0,8373
379293,80,7,27/10/2013,0,0,0,0,0,0
502614,1018,2,13/05/2014,1114,1,0,0,0,8255
517409,549,3,13/03/2013,422,1,0,0,1,4382
610920,290,2,29/07/2014,742,1,1,0,1,7481
534157,178,6,15/06/2013,629,1,0,0,0,6053
570249,316,5,25/01/2013,925,1,1,0,0,10470
674594,451,1,27/04/2015,459,1,1,0,0,5936
623016,136,5,28/02/2014,415,1,0,0,0,5033
275100,509,4,26/02/2015,443,1,0,0,0,4727
256435,748,6,30/03/2013,729,1,0,0,0,8054
465529,145,4,24/04/2014,1148,1,0,0,1,7143
118438,584,7,08/02/2015,0,0,0,0,0,0
118219,443,6,19/04/2014,503,1,0,0,0,4688
444723,303,3,12/03/2014,588,1,0,0,0,5188
413597,398,6,10/05/2014,698,1,0,0,0,5621
365204,152,3,22/01/2014,775,1,1,0,0,8430
672932,1076,1,26/05/2014,469,1,0,0,0,4323
337869,1031,6,14/12/2013,370,1,0,0,0,3901
615293,831,5,16/08/2013,1536,1,1,0,1,12183
457896,566,5,26/06/2015,581,1,0,0,0,4595
273188,785,3,29/10/2014,451,1,0,0,0,4180
611541,207,4,05/02/2015,1312,1,1,0,0,11498
99726,568,5,04/07/2014,411,1,1,0,0,4878
651430,940,7,22/02/2015,0,0,0,0,0,0
626715,677,4,20/02/2014,648,1,1,0,0,7879
290275,329,7,16/03/2014,0,0,0,0,0,0
120977,1027,5,10/01/2014,1718,1,1,0,0,13940
164115,59,6,19/04/2014,415,1,0,0,0,4154
657487,106,7,07/04/2013,0,0,0,0,0,0
380663,717,3,18/12/2013,794,1,1,0,0,7991
314304,44,3,22/10/2014,579,1,1,0,1,6283
363513,395,7,05/05/2013,0,0,0,0,0,0
54092,1004,2,18/03/2014,432,1,1,0,0,5260
497122,1014,6,30/08/2014,694,1,0,0,0,6263
112164,425,5,06/02/2015,502,1,1,0,0,4602
322610,157,2,29/04/2014,1136,1,1,0,0,12264
277423,1084,5,08/11/2013,765,1,1,0,0,5908
27579,647,3,29/07/2015,614,1,1,0,1,6310
690292,442,4,13/02/2014,399,1,0,0,0,3460
485564,945,5,04/10/2013,592,1,0,0,1,5752
566044,361,4,02/07/2015,655,1,1,0,0,5996
206766,626,2,03/03/2015,851,1,1,0,0,9046
531659,56,6,06/07/2013,514,1,0,0,1,7063
515576,885,6,23/03/2013,564,1,0,0,0,5767
625784,873,6,14/12/2013,377,1,0,0,0,3390
512269,770,1,07/01/2013,1092,1,1,0,0,11253
509540,727,6,28/03/2015,311,1,0,0,0,2966
494413,845,5,03/07/2015,372,1,1,0,1,5084
677151,1066,4,16/05/2013,1061,1,1,0,0,9763
31674,66,5,10/07/2015,528,1,0,0,0,5579
172493,298,5,15/11/2013,752,1,0,0,0,7082
205095,138,5,14/03/2014,651,1,0,0,0,6591
135307,93,3,15/04/2015,620,1,1,0,0,6925
619334,705,7,13/10/2013,0,0,0,0,0,0
383686,783,4,12/03/2015,635,1,0,0,0,5215
336703,770,3,29/10/2014,673,1,0,0,0,5592
495893,991,5,17/07/2015,482,1,1,0,1,5147
160685,475,1,13/05/2013,1119,1,1,0,0,10100
649449,1062,4,18/04/2013,488,1,0,0,0,5191
535483,710,1,30/12/2013,560,1,0,0,1,5224
188953,141,4,23/10/2014,590,1,1,0,0,5590
653209,472,3,04/12/2013,807,1,1,0,0,7162
552796,691,3,15/10/2014,486,1,0,0,1,4908
576248,866,4,30/01/2014,420,1,0,0,0,4905
373856,1016,1,02/12/2013,900,1,1,0,0,11673
277861,445,1,13/10/2014,1162,1,0,0,1,8780
673152,875,6,26/01/2013,330,1,0,0,0,3176
627647,1021,1,09/09/2013,1214,1,1,0,0,11176
328209,541,2,07/10/2014,892,1,1,0,1,8046
543471,405,7,28/07/2013,0,0,0,0,0,0
235801,398,2,10/06/2014,515,1,0,0,0,3994
77845,577,5,05/12/2014,730,1,1,0,0,7602
379762,1004,6,25/07/2015,465,1,0,0,0,4567
281693,703,2,12/11/2013,304,1,0,0,0,2995
663178,1021,6,05/04/2014,1179,1,0,0,0,9959
642918,543,1,03/02/2014,348,1,1,0,0,5006
614640,884,4,17/04/2014,754,1,1,0,1,7070
142315,20,2,11/06/2013,866,1,0,0,0,7070
509478,1051,7,03/02/2013,0,0,0,0,0,0
92864,239,2,29/07/2014,479,1,1,0,1,5480
270410,60,4,18/04/2013,514,1,0,0,0,4552
230377,570,2,15/01/2013,649,1,0,0,0,5754
225121,674,5,24/05/2013,1118,1,0,0,0,7412
673670,65,4,11/12/2014,463,1,0,0,0,4521
562624,552,3,11/09/2013,794,1,1,0,0,8410
507412,1035,1,02/03/2015,816,1,1,0,0,7944
512067,1099,2,29/07/2014,1280,1,1,0,1,10851
678238,866,3,13/02/2013,404,1,0,0,0,4879
27569,878,3,16/01/2013,612,1,0,0,0,5630
351938,348,7,03/11/2013,0,0,0,0,0,0
8181,1020,2,25/02/2014,946,1,0,0,0,7092
200516,371,4,30/01/2014,412,1,0,0,0,4875
657385,474,6,10/08/2013,452,1,0,0,0,4988
192394,1106,5,16/01/2015,624,1,1,0,0,5809
219736,493,4,26/09/2013,743,1,1,0,0,7551
627592,497,4,25/04/2013,1151,1,1,0,0,9262
669806,592,4,19/03/2015,711,1,1,0,0,5672
585890,169,6,12/04/2014,759,1,0,0,0,7441
366719,697,3,09/07/2014,765,1,0,0,1,6391
335647,134,7,07/04/2013,0,0,0,0,0,0
183799,848,3,13/02/2013,679,1,0,0,0,5635
118236,499,4,09/01/2014,727,1,1,0,0,6142
681215,404,7,10/11/2013,0,0,0,0,0,0
482457,825,4,20/06/2013,511,1,1,0,0,4789
488392,487,4,09/05/2013,0,0,0,a,0,0
697184,366,5,17/01/2014,533,1,0,0,0,5549
592657,385,3,13/05/2015,692,1,0,0,0,7229
526751,348,4,07/02/2013,684,1,1,0,0,7780
77321,836,3,19/02/2014,784,1,1,0,1,7466
627169,948,1,22/12/2014,1713,1,0,0,1,6018
380551,244,7,01/12/2013,0,0,0,0,0,0
137113,592,5,03/05/2013,721,1,1,0,0,5337
107949,824,5,08/02/2013,609,1,1,0,0,5339
523646,471,1,21/04/2014,0,0,0,b,1,0
195831,761,2,11/03/2014,926,1,0,0,0,7316
38759,464,1,10/11/2014,1164,1,1,0,0,9378
254740,913,3,28/01/2015,1137,1,1,0,0,10620
581801,65,1,15/09/2014,557,1,1,0,0,6944
609288,112,6,18/01/2014,807,1,0,0,0,7687
500575,1,7,13/01/2013,0,0,0,0,0,0
53088,925,6,01/11/2014,0,0,0,a,0,0
512483,650,3,08/05/2013,722,1,0,0,0,6016
6720,581,2,29/01/2013,520,1,0,0,0,4231
380238,1111,2,21/10/2014,422,1,1,0,0,6140
588261,912,6,01/02/2014,909,1,0,0,0,8013
515033,177,7,01/12/2013,0,0,0,0,0,0
628343,677,1,04/11/2013,904,1,1,0,0,9933
483365,441,1,01/12/2014,826,1,1,0,0,8161
236222,771,3,22/04/2015,606,1,0,0,0,5429
580110,247,2,08/01/2013,734,1,1,0,1,9542
213720,269,5,01/11/2013,0,0,0,a,1,0
398607,9,3,25/09/2013,511,1,1,0,0,5476
394740,1021,6,04/07/2015,1094,1,0,0,0,9200
481640,931,4,03/04/2014,482,1,1,0,0,4301
156920,1091,1,27/04/2015,922,1,1,0,0,10920
638083,789,7,24/03/2013,0,0,0,0,0,0
258152,246,1,23/12/2013,1637,1,0,0,1,13587
212169,738,6,17/08/2013,586,1,0,0,0,6370
325671,856,5,01/03/2013,961,1,0,0,0,7595
214879,587,4,30/05/2013,0,0,1,a,1,0
280230,944,7,21/06/2015,0,0,0,0,0,0
444243,364,6,29/03/2014,339,1,0,0,0,2774
343513,301,2,05/03/2013,632,1,1,0,0,6718
126885,704,5,28/03/2014,1097,1,0,0,0,9670
663999,103,7,05/04/2015,0,0,0,0,0,0
279445,721,1,26/05/2014,755,1,0,0,0,6583
167918,352,2,05/05/2015,587,1,1,0,0,7184
638615,308,2,20/05/2014,961,1,1,0,0,10167
216952,922,6,20/12/2014,987,1,0,0,0,8905
101474,72,1,11/02/2013,446,1,0,0,1,3600
246281,496,5,06/06/2014,887,1,1,0,0,7588
506766,558,6,09/03/2013,392,1,0,0,0,2784
177163,491,3,05/03/2014,557,1,1,0,0,7077
59225,590,5,22/05/2015,466,1,1,0,0,5332
452880,793,2,10/03/2015,342,1,0,0,0,2989
403647,990,2,27/08/2013,619,1,1,0,0,6658
138257,675,1,04/11/2013,537,1,1,0,0,6273
308379,246,3,16/07/2014,888,1,1,0,1,7998
643149,426,1,10/06/2013,603,1,0,0,0,5439
376580,344,4,25/07/2013,930,1,0,0,1,6900
455369,515,1,16/02/2015,818,1,1,0,0,8996
478242,463,1,18/03/2013,1237,1,1,0,0,9525
460674,749,6,25/01/2014,274,1,0,0,0,2599
468416,604,2,09/04/2013,610,1,1,0,0,7790
416679,763,6,28/02/2015,582,1,0,0,0,5962
32635,935,3,29/10/2014,519,1,0,0,0,4358
279271,94,3,01/01/2014,0,0,0,a,1,0
637345,951,6,20/09/2014,715,1,0,0,0,7354
201926,946,1,25/02/2013,505,1,0,0,0,4051
463804,334,2,16/07/2013,603,1,1,0,0,5532
376843,185,2,16/12/2014,715,1,1,0,0,8120
218500,1084,7,26/04/2015,0,0,0,0,0,0
676863,56,7,18/05/2014,0,0,0,0,0,0
391710,363,1,30/12/2013,1333,1,0,0,1,10753
16055,847,6,18/10/2014,968,1,0,0,0,8113
91940,296,1,03/11/2014,935,1,1,0,0,9292
543400,594,5,31/10/2014,507,1,0,0,1,4005
699854,67,5,13/02/2015,732,1,0,0,0,6976
524220,647,1,17/11/2014,710,1,0,0,0,5086
302742,950,6,31/01/2015,397,1,0,0,0,3896
39943,98,7,29/09/2013,0,0,0,0,0,0
375836,1097,3,21/01/2015,2394,1,0,0,0,9096
428554,214,3,28/08/2013,668,1,1,0,1,8897
53805,1094,1,15/07/2013,443,1,1,0,0,6252
706389,27,1,09/09/2013,1427,1,1,0,0,14509
388448,467,3,23/04/2014,1452,1,0,0,1,10731
184076,49,2,22/04/2014,493,1,0,0,1,5853
338344,391,4,20/03/2014,724,1,1,0,0,7477
118186,723,5,06/03/2015,650,1,1,0,0,7332
399820,293,4,05/02/2015,887,1,1,0,1,7846
29256,638,3,26/03/2014,393,1,0,0,0,3875
440941,555,6,30/05/2015,461,1,0,0,0,4277
257892,529,1,23/12/2013,1574,1,0,0,1,11092
25883,184,7,04/01/2015,0,0,0,0,0,0
114661,68,1,05/01/2015,1295,1,1,0,1,11255
605929,640,1,20/05/2013,0,0,0,a,0,0
312690,333,2,11/02/2014,1223,1,0,0,0,8472
627634,816,4,28/03/2013,1241,1,1,0,1,13576
301576,911,3,17/09/2014,925,1,1,0,0,8972
592860,765,7,25/08/2013,0,0,0,0,0,0
343030,878,6,05/07/2014,612,1,0,0,0,6160
417159,387,5,27/03/2015,989,1,0,0,0,8649
339497,492,4,19/02/2015,1070,1,1,0,1,8701
539355,988,4,12/06/2014,811,1,0,0,0,5980
129653,174,3,05/02/2014,416,1,1,0,0,5232
248345,898,4,06/03/2014,893,1,1,0,0,8605
219174,375,2,05/05/2015,930,1,1,0,0,9179
241440,106,5,16/01/2015,934,1,1,0,0,9085
665731,334,3,09/07/2014,436,1,0,0,1,3482
509921,970,2,16/06/2015,505,1,1,0,0,4407
164395,860,3,25/02/2015,650,1,0,0,0,5253
30971,1037,6,24/08/2013,717,1,0,0,0,6422
41960,537,3,19/03/2014,602,1,1,0,0,4936
392699,369,7,25/01/2015,0,0,0,0,0,0
318844,503,4,13/03/2014,385,1,0,0,0,4741
555370,125,6,24/05/2014,1246,1,0,0,0,8991
243448,695,6,12/01/2013,286,1,0,0,0,2831
491358,782,7,13/04/2014,0,0,0,0,0,0
411179,1009,2,23/07/2013,434,1,0,0,0,4198
61433,389,7,17/03/2013,0,0,0,0,0,0
645530,952,7,14/04/2013,0,0,0,0,0,0
567719,439,4,04/09/2014,864,1,1,0,0,7760
258002,836,6,13/09/2014,281,1,0,0,0,2255
571124,554,6,05/07/2014,421,1,0,0,0,3848
641239,995,4,01/05/2014,0,0,1,a,0,0
32319,135,7,24/08/2014,0,0,0,0,1,0
306875,238,6,12/04/2014,780,1,0,0,0,5894
649325,77,1,29/12/2014,753,1,0,0,1,5738
597545,578,2,26/03/2013,823,1,1,0,1,8259
320366,363,2,21/05/2013,1074,1,0,0,1,8160
544115,289,5,27/03/2015,480,1,0,0,0,4919
117736,518,6,07/02/2015,616,1,0,0,0,6493
209726,70,3,07/01/2015,657,1,1,0,0,6933
436410,4,2,30/06/2015,1488,1,1,0,0,11835
540977,928,6,11/10/2014,651,1,0,0,0,6375
14999,596,4,14/05/2015,0,0,0,a,0,0
9802,848,3,01/04/2015,954,1,1,0,1,8607
83170,876,5,13/09/2013,1027,1,1,0,0,8976
574722,822,6,10/08/2013,870,1,0,0,0,8660
619470,356,5,27/06/2014,434,1,0,0,0,5322
193619,475,3,25/02/2015,741,1,0,0,0,6116
208324,655,2,12/08/2014,609,1,0,0,1,5447
52510,516,5,30/01/2015,776,1,1,0,0,7660
706667,505,1,20/04/2015,598,1,0,0,0,5346
500472,1021,1,07/07/2014,0,0,0,0,0,0
392983,644,3,25/09/2013,850,1,1,0,0,10372
462195,503,3,24/07/2013,319,1,0,0,1,4003
246746,482,7,22/12/2013,0,0,0,0,0,0
624611,203,4,09/04/2015,833,1,0,0,0,6041
372435,922,7,15/12/2013,0,0,0,0,0,0
265552,124,7,19/05/2013,0,0,0,0,0,0
128305,845,3,28/05/2014,463,1,0,0,0,4864
91772,673,5,01/11/2013,0,0,0,a,0,0
344811,883,5,11/01/2013,591,1,1,0,0,4948
457455,770,6,11/10/2014,449,1,0,0,0,4031
640899,664,4,19/06/2014,610,1,1,0,0,5128
709735,9,4,16/04/2015,648,1,1,0,0,6761
664038,872,7,30/11/2014,0,0,0,0,0,0
3283,841,7,20/04/2014,0,0,0,0,0,0
1523,879,4,19/09/2013,314,1,0,0,0,3144
155647,986,7,26/05/2013,0,0,0,0,0,0
75301,335,7,07/09/2014,1461,1,0,0,0,7444
641475,830,1,15/12/2014,857,1,1,0,0,8511
44261,458,4,18/06/2015,631,1,1,0,0,6746
520707,682,4,26/02/2015,1760,1,0,0,0,10638
541836,237,7,26/07/2015,0,0,0,0,0,0
38410,536,5,15/03/2013,987,1,0,0,0,9062
277525,1081,2,31/12/2013,676,1,0,0,1,4933
37326,60,3,09/07/2014,758,1,0,0,0,7900
67177,971,6,28/02/2015,973,1,0,0,0,7828
651675,450,3,29/04/2015,952,1,1,0,0,9282
481571,487,6,13/12/2014,870,1,0,0,0,8021
201316,474,2,13/05/2014,712,1,0,0,0,5823
428665,480,3,29/07/2015,654,1,1,0,1,6244
594702,886,3,30/07/2014,646,1,1,0,1,7021
129852,209,2,23/04/2013,580,1,1,0,0,5927
74321,490,2,19/02/2013,1092,1,1,0,0,10376
380321,949,5,24/07/2015,415,1,0,0,1,3911
489719,960,5,28/02/2014,562,1,0,0,0,5425
160795,393,5,22/08/2014,625,1,1,0,0,6644
447932,582,7,14/12/2014,0,0,0,0,0,0
548075,314,7,02/11/2014,0,0,0,0,0,0
697903,75,5,07/11/2014,740,1,1,0,0,7420
508590,826,1,12/01/2015,922,1,1,0,0,9542
196691,1013,7,30/11/2014,0,0,0,0,0,0
558430,553,3,28/05/2014,674,1,0,0,0,4923
202990,995,7,11/08/2013,0,0,0,0,0,0
300905,881,5,31/05/2013,1009,1,1,0,0,9086
371610,968,1,16/02/2015,1105,1,1,0,1,11034
685207,639,2,01/04/2014,610,1,1,0,0,6908
64431,843,3,12/06/2013,985,1,0,0,0,9546
469102,271,2,03/03/2015,1181,1,1,0,0,11751
74064,363,7,26/07/2015,0,0,0,0,0,0
330585,216,4,16/04/2015,930,1,1,0,0,7834
335903,628,2,22/04/2014,825,1,0,0,1,6582
492642,434,4,15/01/2015,742,1,1,0,0,8490
652797,732,5,30/05/2014,1063,1,0,0,1,9456
5431,1025,5,15/02/2013,812,1,0,0,0,6508
453992,692,5,05/12/2014,924,1,1,0,0,8472
394420,1080,1,02/09/2013,818,1,0,0,1,9416
105150,366,2,09/12/2014,647,1,0,0,0,6650
272917,795,6,09/03/2013,507,1,0,0,0,4447
650523,979,2,27/01/2015,670,1,1,0,0,7539
637134,986,4,06/02/2014,910,1,1,0,0,7367
335786,530,1,08/12/2014,320,1,0,0,0,2285
697935,1070,5,05/04/2013,845,1,0,0,0,6436
559590,980,3,04/06/2014,550,1,1,0,0,6084
531534,330,1,10/02/2014,428,1,0,0,0,3652
501426,468,3,08/07/2015,673,1,0,0,0,6031
45391,200,3,26/03/2014,773,1,0,0,0,7026
483476,903,2,06/05/2014,761,1,1,0,0,10674
358348,376,2,12/05/2015,851,1,0,0,0,6770
92856,603,6,01/06/2013,667,1,0,0,0,6986
180547,579,4,13/02/2014,808,1,0,0,0,6028
518079,523,1,13/04/2015,1870,1,1,0,0,16318
503692,572,5,14/02/2014,575,1,0,0,0,5834
18264,187,1,13/07/2015,935,1,1,0,0,9426
259837,1106,1,01/12/2014,794,1,1,0,0,8418
30555,757,6,19/07/2014,419,1,0,0,0,4526
368410,342,3,04/06/2014,807,1,1,0,0,8080
69919,752,2,12/11/2013,372,1,0,0,0,3968
706396,860,1,24/06/2013,560,1,0,0,1,4432
663585,579,3,28/01/2015,762,1,1,0,0,7338
337138,387,2,13/08/2013,1400,1,1,0,1,13355
426533,269,2,05/02/2013,1539,1,1,0,0,13058
242104,365,1,09/03/2015,549,1,0,0,0,4475
513985,244,3,14/01/2015,588,1,1,0,0,6269
44934,212,3,06/02/2013,554,1,1,0,0,6737
481819,400,5,19/06/2015,1218,1,1,0,0,9619
283174,588,6,26/07/2014,459,1,0,0,0,4732
383597,341,5,12/09/2014,663,1,0,0,0,5581
247692,813,5,10/04/2015,586,1,0,0,1,4722
228006,503,7,19/04/2015,0,0,0,0,0,0
296683,412,1,19/01/2015,597,1,0,0,0,6269
476152,556,2,23/09/2014,862,1,0,0,0,6118
